"MEDIA_ID","MEDIA_NAME","CNT","TIME(2023/01/26 17:04:02.089)","TIMETICK(f=10000000)","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","","SACCADE_VEL","SACCADE_PV","SACCADE_AMPL"
"0","Cessna 172 X-plane 12","9587","122.95844","19994555637204","0.41283","0.70505","120.86871","2.08972","218","1","0.49883","0.61376","1","0.99010","0.29630","0"," ","0","","0.49340","0.46241","26.30295","0.95301","1","0.73928","0.49256","25.61962","0.96076","1","0","0.00000","10","5.47735","1","5.29980","1","0.00000","0","0","0","0","0","0","0.000","1","1","1","1","1","1","1","0","0.00000","0","Airspeed","157.30309","209.46745","0","","82.69670661992285","349.07742784446873","3.6636716494309964"
"0","Cessna 172 X-plane 12","9616","123.29828","19994559035322","0.48818","0.63259","123.01801","0.28027","219","1","0.48364","0.83783","1","0.99010","0.29630","0"," ","0","","0.48587","0.46606","26.14348","0.95420","1","0.73213","0.49457","26.06906","0.95420","1","0","0.00000","10","5.86125","1","5.36271","1","0.00000","0","0","0","0","0","0","0.000","1","1","1","1","1","1","1","0","0.00000","0","Horizontal Altitude","164.48134","28.41009","0","","83.59842867231406","122.88759390284265","3.8303699904437143"
"0","Cessna 172 X-plane 12","9647","123.69318","19994562984612","0.47014","0.85766","123.36029","0.33289","220","1","0.39250","0.92122","1","0.99010","0.29630","0"," ","0","","0.48059","0.47159","26.24447","0.93752","1","0.72776","0.49910","26.69249","0.93752","1","0","0.00000","10","5.61456","1","5.44727","1","0.00000","0","0","0","0","0","0","0.000","1","1","1","1","1","1","1","0","0.00000","0","Heading","245.53093","261.89029","0","","663.1812864016329","198.43759353606754","5.7073981546388675"
